거래일자,거래번호,원번호,거래종류,종목명,수량,단가,거래금액,입출금액,예수금,유가잔고,수수료,제세금합,외화거래금액,외화입출금액,외화예수금,외화유가증권,미수발생금액,미수변제금액,통화코드,상대기관,상대고객명,상대계좌번호,받는분표시,내계좌표시
2025/08/01,6,,해외주식매도입금,미국달러,,,0,0,0,0,1.1,0,1584.10,1583,2744.99,0,0,0,USD,,,,,
2025/08/06,1,,해외주식매도출고,팔란티어 테크,4,157.96,0,0,0,0,0.44,0,631.84,0,0,28,0,0,USD,,,,,
2025/08/06,2,,해외주식매도입금,미국달러,,,0,0,0,0,0.44,0,631.84,631.40,3376.39,0,0,0,USD,,,,,
2025/08/20,1,,배당금입금,삼성전자보통주,,,367,367,68777,0,0,0,0,0,0,0,0,0,,,,,,
2025/09/10,1,,외화매수원화출금,,,,68777,68777,0,0,0,0,0,68777,0,0,0,0,,,,,,
2025/09/10,2,,외화매수외화입금,미국달러,,1389.70,0,0,0,0,0,0,49.49,49.49,3425.88,0,0,0,USD,,,,,
2025/10/10,1,,예탁금이용료입금,,,,188,168,168,0,0,20,0,0,0,0,0,0,,,,,,
2025/10/10,2,,외화예탁금이용료입금,미국달러,,,0,0,0,0,0,0,0.06,0.06,3425.94,0,0,0,USD,,,,,
2025/10/10,3,,외화예탁금세금출금,,,,10,10,158,0,0,10,0,0,0,0,0,0,,,,,,
2025/10/15,1,,해외주식매수입고,로블록스,20,128.76,0,0,0,0,1.8,0,2575.20,0,0,40,0,0,USD,,,,,
2025/10/15,2,,해외주식매수출금,미국달러,,,0,0,0,0,1.8,0,2575.20,2577,848.94,0,0,0,USD,,,,,
2025/10/20,1,,해외주식매수입고,인텔,22,37.49,0,0,0,0,0.57,0,824.70,0,0,52,0,0,USD,,,,,
2025/10/20,2,,해외주식매수출금,미국달러,,,0,0,0,0,0.57,0,824.70,825.27,23.67,0,0,0,USD,,,,,
2025/10/31,1,,배당금외화입금,INVESCO QQQ TRUST,,1423.20,0,0,0,0,0,0.62,4.16,3.54,27.21,0,0,0,USD,,,,,
2025/11/12,1,,해외주식매수입고,인텔,8,37.39,0,0,0,0,0.2,0,299.12,0,0,60,0,0,USD,,,,,
2025/11/12,2,,해외주식매수출금,미국달러,,,0,0,0,0,0.2,0,299.12,299.32,0,0,272,0,USD,,,,,
2025/11/12,3,,해외주식매수입고,팔란티어 테크,2,171.65,0,0,0,0,0.24,0,343.30,0,0,30,0,0,USD,,,,,
2025/11/12,4,,해외주식매수출금,미국달러,,,0,0,0,0,0.24,0,343.30,343.54,0,0,343,0,USD,,,,,
2025/11/12,5,,해외주식매도출고,뉴스케일 파워,35,27.46,0,0,0,0,0.67,0,961,0,0,0,0,0,USD,,,,,
2025/11/12,6,,해외주식매도입금,미국달러,,,0,0,0,0,0.67,0,961,960.33,344.68,0,0,615,USD,,,,,
