거래일자,거래번호,원번호,거래종류,종목명,수량,단가,거래금액,입출금액,예수금,유가잔고,수수료,제세금합,외화거래금액,외화입출금액,외화예수금,외화유가증권,미수발생금액,미수변제금액,통화코드,상대기관,상대고객명,상대계좌번호,받는분표시,내계좌표시
2023/05/11,1,,주식매수입고,에스비비테크,5,46450,232250,0,0,20,0,0,0,0,0,0,0,0,,,,,,
2023/05/11,2,,주식매수출금,,,,232250,232250,202809,0,0,0,0,0,0,0,0,0,,,,,,
2023/05/16,1,,주식매도출고,에스비비테크,5,47300,236500,0,0,15,0,473,0,0,0,0,0,0,,,,,,
2023/05/16,2,,주식매도입금,,,,236500,236027,438836,0,0,473,0,0,0,0,0,0,,,,,,
2023/06/01,1,,주식매도출고,오픈엣지테크놀로지,5,22000,110000,0,0,35,0,220,0,0,0,0,0,0,,,,,,
2023/06/01,2,,주식매도출고,오픈엣지테크놀로지,5,22600,113000,0,0,30,0,226,0,0,0,0,0,0,,,,,,
2023/06/01,3,,주식매도입금,,,,223000,222554,661390,0,0,446,0,0,0,0,0,0,,,,,,
2023/06/02,1,,주식매도출고,오픈엣지테크놀로지,5,21850,109250,0,0,25,0,218,0,0,0,0,0,0,,,,,,
2023/06/02,2,,주식매도출고,오픈엣지테크놀로지,15,21900,328500,0,0,10,10,657,0,0,0,0,0,0,,,,,,
2023/06/02,3,,주식매도출고,오픈엣지테크놀로지,5,23000,115000,0,0,5,10,230,0,0,0,0,0,0,,,,,,
2023/06/02,4,,주식매도입금,,,,552750,551625,1213015,0,20,1105,0,0,0,0,0,0,,,,,,
2023/06/05,1,,주식매도출고,오픈엣지테크놀로지,5,21300,106500,0,0,0,0,213,0,0,0,0,0,0,,,,,,
2023/06/05,2,,주식매도입금,,,,106500,106287,1319302,0,0,213,0,0,0,0,0,0,,,,,,
2023/06/08,1,,주식매도출고,엔젯,8,26300,210400,0,0,8,0,420,0,0,0,0,0,0,,,,,,
2023/06/08,2,,주식매도입금,,,,210400,209980,1529282,0,0,420,0,0,0,0,0,0,,,,,,
2023/06/09,1,,주식매도출고,엔젯,4,26450,105800,0,0,4,0,211,0,0,0,0,0,0,,,,,,
2023/06/09,2,,주식매도입금,,,,105800,105589,1634871,0,0,211,0,0,0,0,0,0,,,,,,
2023/06/12,1,,주식매도출고,엔젯,4,26350,105400,0,0,0,0,210,0,0,0,0,0,0,,,,,,
2023/06/12,2,,주식매도입금,,,,105400,105190,1740061,0,0,210,0,0,0,0,0,0,,,,,,
2023/06/13,1,,주식매도출고,두산에너빌리티보통주,5,19000,95000,0,0,15,0,189,0,0,0,0,0,0,,,,,,
2023/06/13,2,,주식매도입금,,,,95000,94811,1834872,0,0,189,0,0,0,0,0,0,,,,,,
2023/06/14,1,,주식매수입고,에스비비테크,10,45000,450000,0,0,25,10,0,0,0,0,0,0,0,,,,,,
2023/06/14,2,,주식매수입고,마녀공장,5,48350,241750,0,0,5,0,0,0,0,0,0,0,0,,,,,,
2023/06/14,3,,주식매도출고,마녀공장,5,49000,245000,0,0,0,0,490,0,0,0,0,0,0,,,,,,
2023/06/14,4,,주식매도출고,두산에너빌리티보통주,5,18600,93000,0,0,10,0,185,0,0,0,0,0,0,,,,,,
2023/06/14,5,,주식매수출금,,,,691750,691760,1143112,0,10,0,0,0,0,0,0,0,,,,,,
2023/06/14,6,,주식매도입금,,,,338000,337325,1480437,0,0,675,0,0,0,0,0,0,,,,,,
2023/06/26,1,,주식매도출고,두산에너빌리티보통주,10,18160,181600,0,0,0,0,362,0,0,0,0,0,0,,,,,,
2023/06/26,2,,주식매도출고,에이치디현대보통주,5,63400,317000,0,0,10,10,633,0,0,0,0,0,0,,,,,,
2023/06/26,3,,주식매도입금,,,,498600,497595,1978032,0,10,995,0,0,0,0,0,0,,,,,,
2023/06/28,1,,주식매수입고,에스비비테크,5,39950,199750,0,0,30,0,0,0,0,0,0,0,0,,,,,,
2023/06/28,2,,주식매수입고,씨제이대한통운보통주,10,75900,759000,0,0,10,20,0,0,0,0,0,0,0,,,,,,
2023/06/28,3,,주식매수출금,,,,958750,958770,1019262,0,20,0,0,0,0,0,0,0,,,,,,
2023/07/07,1,,주식매수입고,씨제이대한통운보통주,5,73900,369500,0,0,15,10,0,0,0,0,0,0,0,,,,,,
2023/07/07,2,,주식매수출금,,,,369500,369510,649752,0,10,0,0,0,0,0,0,0,,,,,,
2023/07/07,3,,예탁금이용료입금,,,,1562,1562,651314,0,0,0,0,0,0,0,0,0,,,,,,
2023/07/18,1,,주식매도출고,에스비비테크,5,36300,181500,0,0,25,0,363,0,0,0,0,0,0,,,,,,
2023/07/18,2,,주식매도입금,,,,181500,181137,832451,0,0,363,0,0,0,0,0,0,,,,,,
2023/07/28,1,,주식매수입고,씨제이대한통운보통주,10,70800,708000,0,0,25,20,0,0,0,0,0,0,0,,,,,,
2023/07/28,2,,주식매도출고,씨제이대한통운보통주,10,71200,712000,0,0,15,20,1424,0,0,0,0,0,0,,,,,,
2023/07/28,3,,주식매수입고,두산에너빌리티보통주,10,16650,166500,0,0,10,0,0,0,0,0,0,0,0,,,,,,
2023/07/28,4,,주식매수출금,,,,874500,874520,0,0,20,0,0,0,0,0,42069,0,,,,,,
2023/07/28,5,,주식매도입금,,,,712000,710556,668487,0,20,1424,0,0,0,0,0,42069,,,,,,
2023/07/31,1,,주식매수입고,에스비비테크,5,36500,182500,0,0,30,0,0,0,0,0,0,0,0,,,,,,
2023/07/31,2,,주식매수입고,두산에너빌리티보통주,10,16890,168900,0,0,20,0,0,0,0,0,0,0,0,,,,,,
2023/07/31,3,,주식매수출금,,,,351400,351400,317087,0,0,0,0,0,0,0,0,0,,,,,,
2023/08/01,1,,주식매도출고,에스비비테크,5,37100,185500,0,0,25,0,371,0,0,0,0,0,0,,,,,,
2023/08/01,2,,주식매도입금,,,,185500,185129,502216,0,0,371,0,0,0,0,0,0,,,,,,
2023/08/08,1,,주식매도출고,에스비비테크,5,46000,230000,0,0,20,0,460,0,0,0,0,0,0,,,,,,
2023/08/08,2,,주식매도출고,씨제이대한통운보통주,5,82000,410000,0,0,10,10,820,0,0,0,0,0,0,,,,,,
2023/08/08,3,,주식매도입금,,,,640000,638710,1140926,0,10,1280,0,0,0,0,0,0,,,,,,
2023/08/09,1,,주식매도출고,씨제이대한통운보통주,5,81000,405000,0,0,5,10,809,0,0,0,0,0,0,,,,,,
2023/08/09,2,,주식매도입금,,,,405000,404181,1545107,0,10,809,0,0,0,0,0,0,,,,,,
2023/08/10,1,,주식매수입고,두산에너빌리티보통주,5,16730,83650,0,0,25,0,0,0,0,0,0,0,0,,,,,,
2023/08/10,2,,주식매수출금,,,,83650,83650,1461457,0,0,0,0,0,0,0,0,0,,,,,,
2023/08/11,1,,배당금입금,에이치디현대보통주,,,9000,9000,1470457,0,0,0,0,0,0,0,0,0,,,,,,
2023/08/14,1,,배당금입금,현대자동차2우선주(신형),,,22500,22500,1492957,0,0,0,0,0,0,0,0,0,,,,,,
2023/08/16,1,,주식매수입고,마녀공장,5,36650,183250,0,0,5,0,0,0,0,0,0,0,0,,,,,,
2023/08/16,2,,주식매수입고,마녀공장,5,37100,185500,0,0,10,10,0,0,0,0,0,0,0,,,,,,
2023/08/16,3,,주식매수입고,마녀공장,5,39050,195250,0,0,15,10,0,0,0,0,0,0,0,,,,,,
2023/08/16,4,,주식매수입고,마녀공장,5,39300,196500,0,0,20,0,0,0,0,0,0,0,0,,,,,,
2023/08/16,5,,주식매수입고,마녀공장,5,39750,198750,0,0,25,10,0,0,0,0,0,0,0,,,,,,
2023/08/16,6,,주식매수입고,마녀공장,5,39950,199750,0,0,30,0,0,0,0,0,0,0,0,,,,,,
2023/08/16,7,,주식매수입고,마녀공장,5,40350,201750,0,0,35,10,0,0,0,0,0,0,0,,,,,,
2023/08/16,8,,주식매도출고,마녀공장,5,36800,184000,0,0,30,10,368,0,0,0,0,0,0,,,,,,
2023/08/16,9,,주식매도출고,마녀공장,5,37400,187000,0,0,25,0,374,0,0,0,0,0,0,,,,,,
2023/08/16,10,,주식매도출고,마녀공장,5,40200,201000,0,0,20,10,402,0,0,0,0,0,0,,,,,,
2023/08/16,11,,주식매도출고,마녀공장,5,40300,201500,0,0,15,10,403,0,0,0,0,0,0,,,,,,
2023/08/16,12,,주식매도출고,마녀공장,5,41000,205000,0,0,10,0,410,0,0,0,0,0,0,,,,,,
2023/08/16,13,,주식매도출고,씨제이대한통운보통주,5,81000,405000,0,0,0,10,809,0,0,0,0,0,0,,,,,,
2023/08/16,14,,주식매수출금,,,,1360750,1360790,132167,0,40,0,0,0,0,0,0,0,,,,,,
2023/08/16,15,,주식매도입금,,,,1383500,1380694,1512861,0,40,2766,0,0,0,0,0,0,,,,,,
2023/08/17,1,,주식매수입고,두산에너빌리티보통주,5,16600,83000,0,0,30,0,0,0,0,0,0,0,0,,,,,,
2023/08/17,2,,주식매수출금,,,,83000,83000,1429861,0,0,0,0,0,0,0,0,0,,,,,,
2023/08/17,3,,이체입금,,,,10000000,10000000,11429861,0,0,0,0,0,0,0,0,0,,토스뱅크,김영한,,김숙진,김영한
2023/08/18,1,,주식매수입고,에스비비테크,5,43050,215250,0,0,25,0,0,0,0,0,0,0,0,,,,,,
2023/08/18,2,,주식매도출고,마녀공장,10,38500,385000,0,0,0,10,770,0,0,0,0,0,0,,,,,,
2023/08/18,3,,주식매수출금,,,,215250,215250,11214611,0,0,0,0,0,0,0,0,0,,,,,,
2023/08/18,4,,주식매도입금,,,,385000,384220,11598831,0,10,770,0,0,0,0,0,0,,,,,,
2023/08/21,1,,주식매수입고,엔젯,20,16900,338000,0,0,20,10,0,0,0,0,0,0,0,,,,,,
2023/08/21,2,,주식매수입고,에이치디현대보통주,10,58200,582000,0,0,20,20,0,0,0,0,0,0,0,,,,,,
2023/08/21,3,,주식매수입고,에이치디현대보통주,10,58500,585000,0,0,30,20,0,0,0,0,0,0,0,,,,,,
2023/08/21,4,,주식매수입고,에이치디현대보통주,10,59200,592000,0,0,40,20,0,0,0,0,0,0,0,,,,,,
2023/08/21,5,,주식매수출금,,,,2097000,2097070,9501761,0,70,0,0,0,0,0,0,0,,,,,,
2023/08/22,1,,주식매수입고,두산에너빌리티보통주,5,15950,79750,0,0,35,0,0,0,0,0,0,0,0,,,,,,
2023/08/22,2,,주식매수입고,에이치디현대보통주,10,58500,585000,0,0,50,20,0,0,0,0,0,0,0,,,,,,
2023/08/22,3,,주식매수출금,,,,664750,664770,8836991,0,20,0,0,0,0,0,0,0,,,,,,
2023/08/23,1,,주식매수입고,에스비비테크,5,40000,200000,0,0,30,0,0,0,0,0,0,0,0,,,,,,
2023/08/23,2,,주식매수출금,,,,200000,200000,8636991,0,0,0,0,0,0,0,0,0,,,,,,
2023/08/24,1,,주식매수입고,마녀공장,10,35150,351500,0,0,10,10,0,0,0,0,0,0,0,,,,,,
2023/08/24,2,,주식매도출고,에이치디현대보통주,10,58600,586000,0,0,40,20,1172,0,0,0,0,0,0,,,,,,
2023/08/24,3,,주식매수출금,,,,351500,351510,8285481,0,10,0,0,0,0,0,0,0,,,,,,
2023/08/24,4,,주식매도입금,,,,586000,584808,8870289,0,20,1172,0,0,0,0,0,0,,,,,,
2023/08/28,1,,주식매도출고,에스비비테크,5,42000,210000,0,0,25,0,420,0,0,0,0,0,0,,,,,,
2023/08/28,2,,주식매도출고,마녀공장,10,36500,365000,0,0,0,10,730,0,0,0,0,0,0,,,,,,
2023/08/28,3,,주식매수입고,에이치디현대보통주,5,58200,291000,0,0,45,10,0,0,0,0,0,0,0,,,,,,
2023/08/28,4,,주식매수출금,,,,291000,291010,8579279,0,10,0,0,0,0,0,0,0,,,,,,
2023/08/28,5,,주식매도입금,,,,575000,573840,9153119,0,10,1150,0,0,0,0,0,0,,,,,,
2023/08/29,1,,주식매수입고,에이치디현대보통주,10,57800,578000,0,0,55,20,0,0,0,0,0,0,0,,,,,,
2023/08/29,2,,주식매수출금,,,,578000,578020,8575099,0,20,0,0,0,0,0,0,0,,,,,,
2023/09/04,1,,주식매도출고,에스비비테크,5,45000,225000,0,0,20,0,450,0,0,0,0,0,0,,,,,,
2023/09/04,2,,주식매도출고,에이치디현대보통주,5,59000,295000,0,0,50,10,589,0,0,0,0,0,0,,,,,,
2023/09/04,3,,주식매도입금,,,,520000,518951,9094050,0,10,1039,0,0,0,0,0,0,,,,,,
2023/09/05,1,,주식매도출고,에스비비테크,5,49000,245000,0,0,15,0,490,0,0,0,0,0,0,,,,,,
2023/09/05,2,,주식매수입고,두산에너빌리티보통주,10,18340,183400,0,0,45,0,0,0,0,0,0,0,0,,,,,,
2023/09/05,3,,주식매수출금,,,,183400,183400,8910650,0,0,0,0,0,0,0,0,0,,,,,,
2023/09/05,4,,주식매도입금,,,,245000,244510,9155160,0,0,490,0,0,0,0,0,0,,,,,,
2023/09/06,1,,주식매도출고,에스비비테크,5,52000,260000,0,0,10,0,520,0,0,0,0,0,0,,,,,,
2023/09/06,2,,주식매도출고,에스비비테크,5,55000,275000,0,0,5,10,550,0,0,0,0,0,0,,,,,,
2023/09/06,3,,주식매도출고,에스비비테크,5,59000,295000,0,0,0,20,590,0,0,0,0,0,0,,,,,,
2023/09/06,4,,주식매도입금,,,,830000,828310,9983470,0,30,1660,0,0,0,0,0,0,,,,,,
2023/09/07,1,,주식매수입고,엔젯,10,15600,156000,0,0,30,10,0,0,0,0,0,0,0,,,,,,
2023/09/07,2,,주식매수입고,엔젯,10,15770,157700,0,0,40,0,0,0,0,0,0,0,0,,,,,,
2023/09/07,3,,주식매도출고,에이치디현대보통주,10,60200,602000,0,0,40,20,1204,0,0,0,0,0,0,,,,,,
2023/09/07,4,,주식매수출금,,,,313700,313710,9669760,0,10,0,0,0,0,0,0,0,,,,,,
2023/09/07,5,,주식매도입금,,,,602000,600776,10270536,0,20,1204,0,0,0,0,0,0,,,,,,
2023/09/08,1,,주식매수입고,두산에너빌리티보통주,10,16700,167000,0,0,55,0,0,0,0,0,0,0,0,,,,,,
2023/09/08,2,,주식매수입고,두산에너빌리티보통주,10,16900,169000,0,0,65,10,0,0,0,0,0,0,0,,,,,,
2023/09/08,3,,주식매수입고,두산에너빌리티보통주,10,16980,169800,0,0,75,0,0,0,0,0,0,0,0,,,,,,
2023/09/08,4,,주식매수출금,,,,505800,505810,9764726,0,10,0,0,0,0,0,0,0,,,,,,
2023/09/11,1,,주식매수입고,에스비비테크,5,57500,287500,0,0,5,10,0,0,0,0,0,0,0,,,,,,
2023/09/11,2,,주식매수입고,에스비비테크,5,58500,292500,0,0,10,10,0,0,0,0,0,0,0,,,,,,
2023/09/11,3,,주식매수입고,에스비비테크,10,60000,600000,0,0,20,20,0,0,0,0,0,0,0,,,,,,
2023/09/11,4,,주식매수입고,엔젯,10,15350,153500,0,0,50,0,0,0,0,0,0,0,0,,,,,,
2023/09/11,5,,주식매수입고,두산에너빌리티보통주,5,16670,83350,0,0,80,0,0,0,0,0,0,0,0,,,,,,
2023/09/11,6,,주식매수출금,,,,1416850,1416890,8347836,0,40,0,0,0,0,0,0,0,,,,,,
2023/09/12,1,,주식매도출고,에스비비테크,5,59800,299000,0,0,15,10,598,0,0,0,0,0,0,,,,,,
2023/09/12,2,,주식매도출고,에스비비테크,5,60000,300000,0,0,10,10,600,0,0,0,0,0,0,,,,,,
2023/09/12,3,,주식매도출고,에이치디현대보통주,10,63300,633000,0,0,30,20,1265,0,0,0,0,0,0,,,,,,
2023/09/12,4,,주식매도출고,에이치디현대보통주,5,65500,327500,0,0,25,10,654,0,0,0,0,0,0,,,,,,
2023/09/12,5,,주식매도출고,에이치디현대보통주,5,67000,335000,0,0,20,10,669,0,0,0,0,0,0,,,,,,
2023/09/12,6,,주식매도입금,,,,1894500,1890654,10238490,0,60,3786,0,0,0,0,0,0,,,,,,
2023/09/13,1,,주식매수입고,에스비비테크,10,57000,570000,0,0,20,20,0,0,0,0,0,0,0,,,,,,
2023/09/13,2,,주식매수입고,엔젯,10,15100,151000,0,0,60,0,0,0,0,0,0,0,0,,,,,,
2023/09/13,3,,주식매수입고,마녀공장,10,29500,295000,0,0,10,10,0,0,0,0,0,0,0,,,,,,
2023/09/13,4,,주식매수입고,마녀공장,10,29750,297500,0,0,20,10,0,0,0,0,0,0,0,,,,,,
2023/09/13,5,,주식매수입고,마녀공장,10,29800,298000,0,0,30,10,0,0,0,0,0,0,0,,,,,,
2023/09/13,6,,주식매수입고,마녀공장,30,29900,897000,0,0,60,30,0,0,0,0,0,0,0,,,,,,
2023/09/13,7,,주식매도출고,에이치디현대보통주,10,71500,715000,0,0,10,20,1429,0,0,0,0,0,0,,,,,,
2023/09/13,8,,주식매도출고,에이치디현대보통주,10,72000,720000,0,0,0,30,1440,0,0,0,0,0,0,,,,,,
2023/09/13,9,,주식매수출금,,,,2508500,2508580,7729910,0,80,0,0,0,0,0,0,0,,,,,,
2023/09/13,10,,주식매도입금,,,,1435000,1432081,9161991,0,50,2869,0,0,0,0,0,0,,,,,,
2023/09/14,1,,주식매도출고,에스비비테크,20,60000,1200000,0,0,0,40,2400,0,0,0,0,0,0,,,,,,
2023/09/14,2,,주식매도출고,마녀공장,30,32300,969000,0,0,30,30,1938,0,0,0,0,0,0,,,,,,
2023/09/14,3,,주식매도출고,마녀공장,15,33000,495000,0,0,15,20,990,0,0,0,0,0,0,,,,,,
2023/09/14,4,,주식매도출고,두산에너빌리티보통주,40,17000,680000,0,0,40,20,1360,0,0,0,0,0,0,,,,,,
2023/09/14,5,,주식매도입금,,,,3344000,3337202,12499193,0,110,6688,0,0,0,0,0,0,,,,,,
2023/09/15,1,,주식매수입고,두산에너빌리티보통주,20,16900,338000,0,0,60,10,0,0,0,0,0,0,0,,,,,,
2023/09/15,2,,주식매수출금,,,,338000,338010,12161183,0,10,0,0,0,0,0,0,0,,,,,,
2023/09/18,1,,주식매수입고,에스비비테크,10,49300,493000,0,0,10,20,0,0,0,0,0,0,0,,,,,,
2023/09/18,2,,주식매수입고,에스비비테크,10,49900,499000,0,0,20,20,0,0,0,0,0,0,0,,,,,,
2023/09/18,3,,주식매수입고,에스비비테크,10,50900,509000,0,0,30,10,0,0,0,0,0,0,0,,,,,,
2023/09/18,4,,주식매수입고,엔젯,10,15670,156700,0,0,70,0,0,0,0,0,0,0,0,,,,,,
2023/09/18,5,,주식매수출금,,,,1657700,1657750,10503433,0,50,0,0,0,0,0,0,0,,,,,,
2023/09/19,1,,주식매도출고,에스비비테크,5,50500,252500,0,0,25,0,505,0,0,0,0,0,0,,,,,,
2023/09/19,2,,주식매도출고,에스비비테크,10,51000,510000,0,0,15,20,1020,0,0,0,0,0,0,,,,,,
2023/09/19,3,,주식매수입고,엔젯,10,15660,156600,0,0,80,0,0,0,0,0,0,0,0,,,,,,
2023/09/19,4,,주식매수출금,,,,156600,156600,10346833,0,0,0,0,0,0,0,0,0,,,,,,
2023/09/19,5,,주식매도입금,,,,762500,760955,11107788,0,20,1525,0,0,0,0,0,0,,,,,,
2023/09/20,1,,주식매수입고,엔젯,20,15230,304600,0,0,100,10,0,0,0,0,0,0,0,,,,,,
2023/09/20,2,,주식매수입고,마녀공장,5,31750,158750,0,0,20,0,0,0,0,0,0,0,0,,,,,,
2023/09/20,3,,주식매수출금,,,,463350,463360,10644428,0,10,0,0,0,0,0,0,0,,,,,,
2023/09/21,1,,주식매도출고,에스비비테크,15,50500,757500,0,0,0,20,1515,0,0,0,0,0,0,,,,,,
2023/09/21,2,,주식매도출고,마녀공장,20,30900,618000,0,0,0,20,1236,0,0,0,0,0,0,,,,,,
2023/09/21,3,,주식매도입금,,,,1375500,1372709,12017137,0,40,2751,0,0,0,0,0,0,,,,,,
2023/09/22,1,,주식매수입고,에스비비테크,15,47300,709500,0,0,15,20,0,0,0,0,0,0,0,,,,,,
